stop_id,stop_name,stop_lat,stop_lon
"de:05766:2286:0:1","Le-Lieme, Weststraße","52.0347105446201","8.82796887709243"
"de:05766:2287:0:1","Le-Lieme, Friedr-Ebert-Str","52.0321075854726","8.83768864846796"
"de:05766:2288:0:1","Le-Lieme, Lehbrinksweg","52.0271112478217","8.8373383055071"
"de:05766:2288:0:2","Le-Lieme, Lehbrinksweg","52.0271112478217","8.83732932235426"
"de:05766:2291:0:1","Le-Lieme, Sepkamp Ri Neu","52.0245907594826","8.837571867481"
"de:05766:2295:0:1","Lemgo, Am Ochsenteich","52.0345613344959","8.86654253539789"
"de:05766:2295:0:2","Lemgo, Am Ochsenteich","52.0345889660379","8.86657846800926"
"de:05766:2296:0:1","Lemgo, Anemonenweg","52.0321904845969","8.8778882574379"
"de:05766:2296:0:2","Lemgo, Anemonenweg","52.0321904845969","8.8778882574379"
"de:05766:2299:0:1","Lemgo, Borchert","52.0341855438286","8.84452482778106"
"de:05766:2299:0:2","Lemgo, Borchert","52.0341855438286","8.8445338109339"
"de:05766:2306:1:1","Le-Lieme, Wittighöferheide Ri Le","52.0378272644809","8.83085246915485"
"de:05766:2306:2:2","Le-Lieme, Wittighöferheide Ri BS","52.0379819895929","8.83078060393212"
"de:05766:2307:1:1","Le-Brake, Lüttfeld","52.020328821193","8.91083846206399"
"de:05766:2318:0:1","B.S-Ahmsen, Friedhof","52.0890893070886","8.69350006219386"
"de:05766:2319:0:1","B.S-Ahmsen, Buschortstraße Ri Mee","52.0868814254353","8.69142495388726"
"de:05766:2320:0:1","B.S-Ahmsen, Siedlung Ri Busc","52.0876762754154","8.68819101886398"
"de:05766:2322:0:1","Dt-Pivitsh VL, Höpperkuhle Ri Ber","51.9440096250901","8.79937550159493"
"de:05766:2323:0:1","Dt-Pivitsh VH, Körnerstr Ri Bf","51.9413183212838","8.80195366646071"
"de:05766:2323:0:2","Dt-Pivitsh VH, Körnerstr Ri Hö","51.9413626238881","8.8019087506965"
"de:05766:2325:0:1","Detmold-Heidenoldendorf, Adolf-Meier-Straße Ri Ber","51.9444415477009","8.8344816629032"
"de:05766:2335:0:1","Le-Lieme","52.0255470141061","8.82966669297965"
"de:05766:2336:0:1","Le-Lieme, In der Ecke","52.0246405073371","8.83194841380163"
"de:05766:2337:0:1","Le-Lieme, Dorfstraße Ri Neu","52.0257736379275","8.83772458107933"
"de:05766:2338:0:1","Lemgo, Liemer Weg","52.0265364121082","8.86673118160758"
"de:05766:2338:0:2","Lemgo, Liemer Weg","52.0265474667108","8.86670423214906"
"de:05766:2339:0:1","Lemgo, Am Bauhof","52.0263208468107","8.87321701795983"
"de:05766:2339:0:2","Lemgo, Am Bauhof","52.0263042648217","8.87322600111267"
"de:05766:2340:0:1","Lemgo, Am Alten Fluß","52.0273876085154","8.87990048367461"
"de:05766:2340:0:2","Lemgo, Am Alten Fluß","52.0274041901027","8.87990048367461"
"de:05766:2341:0:1","Le-Lieme, Siebenkamp Ri Dor","52.0255083221194","8.83462539334868"
"de:05766:2406:0:1","Dt-Altenkamp, Ost Ri Mey","51.9557365083823","8.97174423833577"
"de:05766:2491:0:1","B.S-Schötmar, Grüner Sand","52.0721851902602","8.74193722232033"
"de:05766:2492:0:1","B.S-Schötmar, Gerberweg","52.0711968024745","8.73973634987393"
"de:05766:2493:0:1","B.S-Schötmar, Lohheide","52.0697942481766","8.74355418983197"
"de:05766:2493:0:2","B.S-Schötmar, Lohheide","52.0700924326991","8.74369792027745"
"de:05766:2494:0:1","B.S-Schötmar, Mühlenweg","52.068711932068","8.74487471329981"
